X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-20.545454545454547,-3.7375,20.882638931163342,quadratic_graph.png,-1.031250000000031,-inf,-45.881403996583
-20.545454545454547,-3.6875,20.873748075737115,quadratic_graph.png,inf,inf,90.0
-20.484848484848484,-3.675,20.811887046762465,quadratic_graph.png,0.20624999999999707,-inf,11.653840585834176
-20.363636363636363,-3.825,20.719756536948335,quadratic_graph.png,-1.237500000000004,-11.91093750000002,-51.058987723978426
-20.363636363636363,-3.8125,20.717452599207586,quadratic_graph.png,inf,inf,90.0
-20.363636363636363,-3.9250000000000007,20.738450061429692,quadratic_graph.png,-inf,-inf,-90.0
-20.363636363636363,-3.9125000000000005,20.736087919383763,quadratic_graph.png,inf,inf,90.0
-20.303030303030305,-3.8375000000000004,20.662513054702877,quadratic_graph.png,1.2375000000000402,-inf,51.05898772397925
-20.303030303030305,-3.9000000000000004,20.674211943524398,quadratic_graph.png,-inf,-inf,-90.0
-15.636363636363637,-3.825,16.09740639881453,quadratic_graph.png,0.016071428571428605,inf,0.9207457599569205
-15.636363636363637,-3.8125,16.094440779927556,quadratic_graph.png,inf,inf,90.0
-15.636363636363637,-3.9125000000000005,16.11842188362729,quadratic_graph.png,-inf,-inf,-90.0
-15.636363636363637,-3.9250000000000007,16.1214606276415,quadratic_graph.png,-inf,0.0,-90.0
-15.575757575757576,-3.825,16.038542610186546,quadratic_graph.png,1.6500000000000103,inf,58.781597235653784
-15.575757575757576,-3.9125000000000005,16.059635123774434,quadratic_graph.png,-inf,-inf,-90.0
-15.515151515151516,-3.9250000000000007,16.00392300462947,quadratic_graph.png,-0.20625000000000313,inf,-11.653840585834509
-15.515151515151516,-3.8125,15.976704378191029,quadratic_graph.png,inf,inf,90.0
-15.454545454545455,-3.8125,15.91785574305194,quadratic_graph.png,0.0,-inf,0.0
-15.454545454545455,-3.675,15.885483946251421,quadratic_graph.png,inf,inf,90.0
-15.393939393939394,-3.6875,15.82943543889924,quadratic_graph.png,-0.20625000000000313,-inf,-11.653840585834509
-15.393939393939394,-3.7375,15.84115766963637,quadratic_graph.png,-inf,-inf,-90.0
-15.393939393939394,-3.8125,15.8590203453517,quadratic_graph.png,-inf,0.0,-90.0
-15.333333333333334,-3.8375000000000004,15.806249313518725,quadratic_graph.png,-0.41250000000000625,inf,-22.416147479343948
-15.333333333333334,-3.8500000000000005,15.809288760444321,quadratic_graph.png,-inf,-inf,-90.0
-15.333333333333334,-3.8625000000000007,15.81233750465475,quadratic_graph.png,-inf,0.0,-90.0
-15.333333333333334,-3.675,15.767584980304092,quadratic_graph.png,inf,inf,90.0
