X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-3.747016706443914,1.19921875,3.9342419611306774,cos_graph.png,-inf,-inf,-90.0
-3.747016706443914,1.609375,4.07801693093528,cos_graph.png,inf,inf,90.0
-3.7231503579952268,1.3984375,3.977119061537665,cos_graph.png,-8.838281250000064,-inf,-83.54476891810809
-3.7231503579952268,0.98828125,3.852083646202604,cos_graph.png,-inf,-inf,-90.0
-3.7231503579952268,1.60546875,4.054550344423725,cos_graph.png,inf,inf,90.0
-3.7231503579952268,1.1953125,3.910322309080958,cos_graph.png,-inf,-inf,-90.0
-3.699284009546539,1.19921875,3.888808017071334,cos_graph.png,0.16367187499999813,inf,9.295290178672602
-3.699284009546539,1.40234375,3.956168623359068,cos_graph.png,inf,inf,90.0
-3.699284009546539,0.9921875,3.8300310988871837,cos_graph.png,-inf,-inf,-90.0
-3.699284009546539,1.609375,4.0342025325845645,cos_graph.png,inf,inf,90.0
-3.5799522673031023,0.9921875,3.7149016502896646,cos_graph.png,-5.172031249999998,-inf,-79.05702480302865
-3.556085918854415,0.98828125,3.6908599121852634,cos_graph.png,-0.16367187500000116,209.85025781250135,-9.29529017867277
-3.556085918854415,1.19921875,3.752848607741353,cos_graph.png,inf,inf,90.0
-3.556085918854415,1.609375,3.903310768168434,cos_graph.png,inf,0.0,90.0
-3.556085918854415,1.40234375,3.8226057938844167,cos_graph.png,-inf,-inf,-90.0
-3.532219570405728,0.9921875,3.6689250644723552,cos_graph.png,-17.185546875000124,inf,-86.6698036913249
-3.5083532219570404,1.6171875,3.863138327858918,cos_graph.png,26.1874999999997,1817.3306640624721,87.81315686428431
-3.5083532219570404,1.3984375,3.776793583375003,cos_graph.png,-inf,-inf,-90.0
-3.5083532219570404,1.41015625,3.781148367815049,cos_graph.png,inf,inf,90.0
-3.5083532219570404,1.1953125,3.706388309752851,cos_graph.png,-inf,-inf,-90.0
-3.5083532219570404,1.20703125,3.7101841960329827,cos_graph.png,inf,inf,90.0
-3.5083532219570404,1.60546875,3.8582473012033467,cos_graph.png,inf,0.0,90.0
-3.484486873508353,1.39453125,3.7531808081783886,cos_graph.png,-8.838281250000064,-inf,-83.54476891810809
-3.484486873508353,1.390625,3.751731155383741,cos_graph.png,-inf,-inf,-90.0
-3.484486873508353,1.4140625,3.760481555008383,cos_graph.png,inf,inf,90.0
-3.484486873508353,1.19140625,3.6825395617957835,cos_graph.png,-inf,-inf,-90.0
-3.484486873508353,1.625,3.844772265252133,cos_graph.png,inf,inf,90.0
-3.484486873508353,1.41796875,3.7619521724270473,cos_graph.png,-inf,-inf,-90.0
-3.484486873508353,1.1875,3.681277634416076,cos_graph.png,-inf,0.0,-90.0
-3.484486873508353,1.0078125,3.627304068700096,cos_graph.png,-inf,0.0,-90.0
-3.484486873508353,1.01171875,3.6283913240930312,cos_graph.png,inf,inf,90.0
-3.484486873508353,0.9765625,3.6187460657053943,cos_graph.png,-inf,-inf,-90.0
-3.484486873508353,1.6015625,3.834925190021087,cos_graph.png,inf,inf,90.0
-3.484486873508353,1.21484375,3.69018889876468,cos_graph.png,-inf,-inf,-90.0
-3.484486873508353,1.59765625,3.8332954836297293,cos_graph.png,inf,inf,90.0
-3.484486873508353,1.2109375,3.688904769787134,cos_graph.png,-inf,-inf,-90.0
-3.484486873508353,1.62109375,3.843122912156347,cos_graph.png,inf,inf,90.0
-3.460620525059666,1.421875,3.7413397244956568,cos_graph.png,-8.347265625000059,-inf,-83.1685397295771
-3.460620525059666,2.62109375,4.341201085500797,cos_graph.png,inf,inf,90.0
-3.460620525059666,1.18359375,3.6574292315099277,cos_graph.png,-inf,-inf,-90.0
-3.460620525059666,2.65625,4.362517447640093,cos_graph.png,inf,inf,90.0
-3.460620525059666,2.65234375,4.360140110894179,cos_graph.png,-inf,-inf,-90.0
-3.460620525059666,1.59375,3.8099781470454968,cos_graph.png,-inf,0.0,-90.0
-3.460620525059666,1.38671875,3.728120613669279,cos_graph.png,-inf,0.0,-90.0
-3.460620525059666,1.62890625,3.8248176413723702,cos_graph.png,inf,inf,90.0
-3.460620525059666,1.21875,3.6689570699265803,cos_graph.png,-inf,-inf,-90.0
-3.460620525059666,0.9765625,3.595770951391438,cos_graph.png,-inf,0.0,-90.0
-3.460620525059666,1.0078125,3.6043835053474105,cos_graph.png,inf,inf,90.0
-3.4367541766109784,2.2109375,4.086505095966388,cos_graph.png,50.41093749999942,-inf,88.8635746777833
-3.4367541766109784,2.41796875,4.202124718095545,cos_graph.png,inf,inf,90.0
-3.4367541766109784,1.80078125,3.879960358148594,cos_graph.png,-inf,-inf,-90.0
-3.4367541766109784,1.828125,3.892726587634688,cos_graph.png,inf,inf,90.0
-3.4367541766109784,0.98046875,3.57387719993001,cos_graph.png,-inf,-inf,-90.0
-3.4367541766109784,1.00390625,3.5803780567479278,cos_graph.png,inf,inf,90.0
-3.4367541766109784,2.23828125,4.1013634592114085,cos_graph.png,inf,0.0,90.0
-3.4367541766109784,2.4453125,4.21791802825864,cos_graph.png,inf,0.0,90.0
-3.4367541766109784,2.0078125,3.980275154509956,cos_graph.png,-inf,-inf,-90.0
-3.4367541766109784,2.03515625,3.994138234008316,cos_graph.png,inf,inf,90.0
-3.412887828162291,2.62109375,4.303247119781454,cos_graph.png,24.550781250000174,-inf,87.66752331862304
-3.412887828162291,2.44921875,4.200770859374489,cos_graph.png,-inf,-inf,-90.0
-3.412887828162291,1.83203125,3.873518017073741,cos_graph.png,-inf,0.0,-90.0
-3.412887828162291,1.796875,3.85701479038431,cos_graph.png,-inf,0.0,-90.0
-3.412887828162291,2.65234375,4.3223524492783305,cos_graph.png,inf,inf,90.0
-3.412887828162291,2.2421875,4.083528879875171,cos_graph.png,-inf,-inf,-90.0
-3.412887828162291,2.4140625,4.180370926308402,cos_graph.png,inf,inf,90.0
-3.412887828162291,2.00390625,3.957706859585154,cos_graph.png,-inf,-inf,-90.0
-3.412887828162291,1.01171875,3.5596879296814605,cos_graph.png,-inf,0.0,-90.0
-3.412887828162291,0.98046875,3.5509325954381175,cos_graph.png,-inf,0.0,-90.0
-3.412887828162291,2.20703125,4.064331466071005,cos_graph.png,inf,inf,90.0
-3.412887828162291,2.0390625,3.9756231217916733,cos_graph.png,-inf,-inf,-90.0
-3.3890214797136036,1.18359375,3.5897577571473045,cos_graph.png,-35.84414062499959,inf,-88.40194462893271
-3.3890214797136036,1.59375,3.7450641720082958,cos_graph.png,inf,inf,90.0
-3.3890214797136036,1.62890625,3.7601598584700153,cos_graph.png,inf,0.0,90.0
-3.3890214797136036,0.9765625,3.5269166287802203,cos_graph.png,-inf,-inf,-90.0
-3.3890214797136036,1.21875,3.6015022077544505,cos_graph.png,inf,inf,90.0
-3.3890214797136036,1.421875,3.6752136135992397,cos_graph.png,inf,0.0,90.0
-3.3890214797136036,2.62890625,4.289127494170492,cos_graph.png,inf,0.0,90.0
